track id,track name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7bdYxWPCs46dQ0XLwySOyv,better off,Jeremy Zucker,0.708,0.322,8.0,-12.46,0.0,0.0371,0.747,9.24e-05,0.137,0.46,98.892
3wD5R5grD04FKW0zsBuiKy,for life,Zachary Knowles,0.704,0.295,6.0,-11.083,1.0,0.0387,0.716,1.56e-05,0.133,0.427,130.011
6sHxpnCerm9M6A5zaFFNfs,Gone,Blake Rose,0.317,0.545,11.0,-6.439,0.0,0.0469,0.039,0.0,0.116,0.14,139.014
092bzgJ0IeH9sWMkBfVM9U,Can You Hear Me,Anson Seabra,0.432,0.038,0.0,-16.77,1.0,0.041,0.944,5.25e-06,0.384,0.311,89.865
55OUCSy92BYCmhjOuzFQcf,Used to You,Ali Gatie,0.505,0.537,10.0,-5.532,1.0,0.0278,0.137,0.0,0.145,0.194,131.988
1LdS1ULS9e18oW3M2C1MUj,"always, i'll care",Jeremy Zucker,0.784,0.278,6.0,-10.745,1.0,0.041,0.918,0.000196,0.112,0.741,105.034
58gP5qkmlYpon0AJ2tj6qy,lonely again,gnash,0.551,0.195,9.0,-13.638,0.0,0.085,0.489,0.0,0.0818,0.0573,143.978
6usQ5BOBsRY5Dc49kwXsTw,Cocaine,Pink Sweat$,0.455,0.228,5.0,-12.343,1.0,0.0364,0.836,0.0,0.106,0.142,118.499
6moU77g9RQyMzHNuKEaQKq,It's You,Ali Gatie,0.732,0.463,11.0,-6.972,0.0,0.0287,0.374,0.0,0.194,0.397,95.971
6qQ8a6M6o5mfj9wTdrbSgG,Older,Shallou,0.543,0.483,2.0,-8.222,1.0,0.0697,0.285,2.6e-05,0.155,0.183,142.851
4GGSmoTmc5LClrowB4SmEw,Mind Is A Prison,Alec Benjamin,0.637,0.661,5.0,-5.217,0.0,0.05,0.527,0.0,0.18,0.694,151.148
0BZsfEJL2gkAMDl8pL29kZ,Broken Man,Emmanuel Franco,0.347,0.341,7.0,-10.618,1.0,0.0321,0.762,0.0,0.177,0.441,93.197
7tPJM6VDtX0pvDcfoef9pj,I'm Sorry,Tiffany Day,0.698,0.346,6.0,-7.939,1.0,0.0475,0.622,0.0167,0.104,0.492,152.117
3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,0.602,0.377,11.0,-6.213,1.0,0.0446,0.731,0.0,0.0808,0.518,73.877
42MwPTHQWWe4WUNwvdUh6Q,Demons,Alec Benjamin,0.708,0.495,5.0,-7.496,0.0,0.0364,0.703,0.000115,0.34,0.761,142.926
47rks3vghBGi3B8q7ZIFkv,hungover & i miss u,gnash,0.926,0.418,6.0,-8.154,1.0,0.0471,0.37,7.78e-05,0.158,0.335,128.003
18ssFhD04lWo1RzpcohnrG,Anyone,Demi Lovato,0.557,0.387,11.0,-6.338,1.0,0.0374,0.876,0.0,0.111,0.317,129.98
2is19a6HY7ZdWP654IMhEE,Break My Heart Again,FINNEAS,0.402,0.151,4.0,-14.227,0.0,0.0395,0.907,0.0,0.0941,0.483,144.293
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,0.764,0.32,11.0,-7.209,1.0,0.0546,0.837,0.0,0.0822,0.575,91.019
7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,0.669,0.308,11.0,-10.068,1.0,0.029,0.883,0.0,0.0984,0.52,64.934
6ig2Qwsl83Jt2dc8YFDlY2,No One's Gonna Ever Love U,Delacey,0.566,0.219,7.0,-8.089,1.0,0.0332,0.372,1.16e-06,0.0921,0.155,139.929
1tT55K6VEyO6XFDxK4lDQe,In My Head,Peter Manos,0.499,0.181,9.0,-15.359,0.0,0.0429,0.745,0.00123,0.106,0.0747,111.956
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,0.505,0.34,4.0,-9.005,1.0,0.0438,0.576,0.0,0.21,0.0916,101.993
4x6WqZyGxsdqbWmJhaoPwE,Miss You,GUS,0.57,0.638,7.0,-8.852,1.0,0.303,0.571,0.0,0.0906,0.489,74.716
1SoR3NCP3P9dtdoTnpPNi1,Broken,Anson Seabra,0.551,0.0754,6.0,-14.203,1.0,0.059,0.957,0.0,0.154,0.239,98.348
0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK,Joji,0.515,0.479,3.0,-7.458,1.0,0.0261,0.544,0.00598,0.191,0.284,88.964
7ozvM98YyrdyOBh1lItVHc,clementine,Halsey,0.533,0.437,3.0,-7.659,0.0,0.162,0.885,0.0,0.106,0.48,143.263
7iSEz0IIVF5H4KLXIm99Vk,Angel,FINNEAS,0.535,0.245,5.0,-12.53,1.0,0.0363,0.743,0.00338,0.298,0.238,130.133
377VZxggrGqZGSpQaTt6l2,Thank God,Sasha Sloan,0.591,0.237,11.0,-9.06,1.0,0.042,0.801,0.000246,0.0928,0.212,185.652
5hFGGQukKw4vKgxRg3KeBC,Words Ain't Enough,Tessa Violet,0.789,0.212,3.0,-11.85,1.0,0.0488,0.853,3.92e-05,0.107,0.25,110.527
6iewIywVK4V0SQfSCZonCR,"Resentment (feat. Sturgill Simpson, Brian Wilson & Wrabel)",Kesha,0.567,0.357,11.0,-8.201,1.0,0.032,0.754,1.22e-06,0.13,0.372,84.112
39jXnbACjiaiTwwhsr5sY5,Too Much To Ask,Niall Horan,0.443,0.533,0.0,-6.548,1.0,0.0396,0.371,0.0,0.128,0.201,77.344
0cM5MPgaVH4aHrxA85s7Gm,forgive,gnash,0.663,0.387,2.0,-10.385,1.0,0.0629,0.482,1.7e-06,0.137,0.286,78.033
78cIbVjU1xn7mbQ9i35avl,i think you're really cool,guardin,0.503,0.446,5.0,-6.279,1.0,0.0547,0.904,0.0,0.303,0.476,174.062
0GXnZ1eaJ2TmbFXrDX7pnU,When I Die,Alexander 23,0.526,0.446,9.0,-7.535,1.0,0.194,0.368,0.0,0.0728,0.522,147.894
48yUhAZGJb5WGSclZK1RAF,Same Room,JP Saxe,0.455,0.386,7.0,-10.883,1.0,0.0675,0.623,0.0,0.102,0.418,134.093
4fbvXwMTXPWaFyaMWUm9CR,Holocene,Bon Iver,0.375,0.304,1.0,-14.52,1.0,0.0302,0.943,0.303,0.126,0.147,147.989
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073
4a5zacCsHLtMC2mcxkqWwn,Sad Forever,Lauv,0.527,0.538,5.0,-7.434,1.0,0.104,0.468,0.0,0.0825,0.389,117.319
1PfUKiMDKIlPEF9FfdJawc,hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,0.492,0.144,7.0,-10.125,1.0,0.0708,0.965,1.84e-06,0.161,0.274,164.839
1zgqnWSVmdM9HiN2u5zInf,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,0.66,0.395,7.0,-5.242,1.0,0.0333,0.873,0.0,0.112,0.678,81.997
5CRXf83hn7NVeWEs7rm63m,emotions,iann dior,0.63,0.63,9.0,-6.211,1.0,0.0395,0.0131,0.0,0.142,0.163,80.512
72pv4E0eBIcE9z8V4tPHui,Moonlight,Ali Gatie,0.804,0.479,11.0,-6.661,1.0,0.0321,0.494,0.0,0.0994,0.462,120.0
18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,The 1975,0.572,0.155,6.0,-14.405,1.0,0.0344,0.835,0.000137,0.0906,0.0949,109.923
6Kkt27YmFyIFrcX3QXFi2o,Liability,Lorde,0.587,0.229,10.0,-11.254,0.0,0.128,0.92,0.0,0.1,0.379,75.67
5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller,0.52,0.538,1.0,-8.109,1.0,0.206,0.367,0.00187,0.119,0.177,141.894
2jm0S3dMxpAz5H59z4lOJH,Thoughts,Sasha Sloan,0.685,0.464,7.0,-9.931,1.0,0.0579,0.138,3.97e-05,0.111,0.0559,90.011
3MIMKvXfK4bqkJ2wteG5Jq,The Subway Song,Delacey,0.58,0.662,0.0,-6.208,1.0,0.0594,0.124,0.000139,0.138,0.403,108.048
1DUSuNhF8P5vUGNPpQiZa5,My Bad,Khalid,0.645,0.568,5.0,-9.127,0.0,0.0823,0.543,0.266,0.257,0.391,84.999
5FXVrJhAOEEGhV6UonjE9N,7 Minutes,Dean Lewis,0.613,0.739,10.0,-6.478,1.0,0.0311,0.526,0.0,0.149,0.712,104.966
4X2caEGywKxXKGImqNkBmt,If You're Gonna Lie,FLETCHER,0.671,0.763,8.0,-5.877,1.0,0.305,0.607,2.16e-05,0.495,0.469,149.87
0fNK8zD8S2douor2RMw6LW,Heart Hope,Oh Wonder,0.385,0.371,8.0,-13.365,1.0,0.0504,0.941,0.0445,0.108,0.0796,122.177
3rTnGUeDrnZV22DvRuUuXr,Wait,M83,0.437,0.229,2.0,-10.514,1.0,0.0308,0.221,0.0599,0.0935,0.0754,147.911
6Vigp41BietH0WoFZ52JI5,All We Do,Oh Wonder,0.59,0.242,10.0,-11.724,0.0,0.0516,0.978,0.000124,0.0906,0.366,126.721
4hjbxjZpJ8H6qRCzDOGI0M,Sick of Losing Soulmates,dodie,0.478,0.241,2.0,-17.122,1.0,0.0386,0.716,0.216,0.354,0.11,75.285
